race_season,driver_id,driver_fullname,num_races,wins,top_5,top_10,finish_2_5,finish_6_10,lead_lap_finishes,total_laps_led,total_laps,avg_starting_position,avg_finishing_position,avg_diff_laps,avg_diff_time_sec,avg_diff_time_min,pct_laps_led,team_name,num_accidents,most_likely_dnf_cause
2021,3914,Parker Kligerman,1,0,0,0,0,0,0,0,267,40.0,20.0,1.0,0.0,0.0,0.0,Gaunt Brothers Racing,0,None
2021,3916,Matt DiBenedetto,36,0,3,9,3,6,22,68,9200,18.194444444444443,16.86111111111111,5.972222222222222,11704.694444444445,195.07824074074077,0.007391304347826087,Wood Brothers Racing,1,DVP
2021,3973,BJ McLeod,28,0,0,1,0,1,4,0,8375,32.214285714285715,29.142857142857142,18.321428571428573,2941.4285714285716,49.023809523809526,0.0,Live Fast Motorsports,1,Engine
2021,3984,Timmy Hill,14,0,1,1,0,0,2,0,3253,35.285714285714285,31.357142857142858,84.64285714285714,5019.714285714285,83.66190476190475,0.0,Motorsports Business Management,0,Engine
2021,3989,Chris Buescher,36,0,1,8,1,7,27,93,9200,18.055555555555557,17.305555555555557,11.972222222222221,14522.972222222223,242.04953703703706,0.010108695652173913,RFK Racing,2,Accident
2021,4001,Ross Chastain,36,0,3,8,3,5,20,62,9200,19.77777777777778,18.61111111111111,10.36111111111111,9215.916666666666,153.5986111111111,0.006739130434782609,Chip Ganassi Racing,3,Accident
2021,4004,Joey Gase,16,0,0,0,0,0,2,1,4480,35.3125,32.3125,77.6875,538.875,8.98125,0.0002232142857142857,Rick Ware Racing,3,Accident
2021,4013,Ty Dillon,6,0,2,2,0,0,5,0,734,24.833333333333332,15.333333333333334,0.16666666666666666,34511.166666666664,575.186111111111,0.0,Gaunt Brothers Racing,0,None
2021,4023,Ryan Blaney,36,3,11,20,8,9,30,423,9200,9.63888888888889,11.916666666666666,13.305555555555555,11926.361111111111,198.7726851851852,0.04597826086956522,Team Penske,3,Accident
2021,4025,Bubba Wallace,36,1,3,3,2,0,21,62,9200,19.944444444444443,19.666666666666668,18.666666666666668,12061.777777777777,201.02962962962962,0.006739130434782609,23XI Racing,4,Accident
2021,4029,Ryan Ellis,1,0,0,0,0,0,0,0,267,34.0,36.0,13.0,0.0,0.0,0.0,Rick Ware Racing,0,None
2021,4030,Kyle Larson,36,10,20,26,10,6,31,2581,9200,6.083333333333333,9.083333333333334,5.555555555555555,8863.388888888889,147.72314814814814,0.28054347826086956,Hendrick Motorsports,1,Engine
2021,4045,Alex Bowman,36,4,8,16,4,8,25,161,9200,13.666666666666666,15.083333333333334,19.47222222222222,11085.0,184.75,0.0175,Hendrick Motorsports,4,Accident
2021,4059,Erik Jones,36,0,0,6,0,6,18,9,9200,22.666666666666668,19.666666666666668,11.694444444444445,9375.027777777777,156.25046296296296,0.0009782608695652175,Legacy Motor Club,2,Accident
2021,4062,Chase Elliott,36,2,15,21,13,6,31,952,9200,8.055555555555555,11.36111111111111,4.166666666666667,7729.25,128.82083333333333,0.10347826086956521,Hendrick Motorsports,1,Engine
2021,4065,Tyler Reddick,36,0,3,16,3,13,24,43,9200,15.38888888888889,15.0,1.6388888888888888,9778.333333333334,162.97222222222223,0.004673913043478261,Richard Childress Racing,2,Accident
2021,4070,Ryan Preece,36,0,1,4,1,3,15,12,9200,24.02777777777778,22.77777777777778,20.055555555555557,7585.416666666667,126.42361111111111,0.0013043478260869566,JTG Daugherty Racing,5,Accident
2021,4096,Corey LaJoie,35,0,0,1,0,1,12,13,9000,26.82857142857143,24.857142857142858,18.142857142857142,13569.42857142857,226.15714285714284,0.0014444444444444444,Spire Motorsports,4,Accident
2021,4104,Cole Custer,36,0,0,2,0,2,17,9,9200,21.694444444444443,21.305555555555557,11.75,9562.305555555555,159.37175925925925,0.0009782608695652175,Stewart-Haas Racing,3,Accident
2021,4107,Ben Rhodes,1,0,0,0,0,0,1,0,92,31.0,30.0,0.0,18001.0,300.01666666666665,0.0,Spire Motorsports,0,None
2021,4113,Daniel Suárez,36,0,1,4,1,3,18,74,9200,20.13888888888889,20.055555555555557,10.38888888888889,6796.694444444444,113.27824074074074,0.008043478260869565,Trackhouse Racing,4,Accident
2021,4123,Josh Berry,2,0,0,0,0,0,1,0,600,26.5,28.0,6.0,9887.0,164.78333333333333,0.0,Spire Motorsports,0,None
2021,4125,Cody Ware,32,0,0,0,0,0,4,5,7910,32.40625,31.125,31.25,5640.4375,94.00729166666666,0.0006321112515802782,Rick Ware Racing,6,Accident
2021,4142,Garrett Smithley,28,0,1,1,0,0,6,0,6942,32.92857142857143,30.142857142857142,7.392857142857143,10489.892857142857,174.83154761904763,0.0,Rick Ware Racing,0,Engine
2021,4153,Christopher Bell,36,1,7,16,6,9,22,100,9200,11.527777777777779,15.805555555555555,8.027777777777779,5780.888888888889,96.34814814814814,0.010869565217391304,Joe Gibbs Racing,4,Accident
2021,4172,Justin Haley,31,0,0,2,0,2,8,4,8115,29.06451612903226,28.516129032258064,50.70967741935484,5993.387096774193,99.88978494623656,0.0004929143561306223,Spire Motorsports,4,Accident
2021,4180,Austin Cindric,7,0,0,1,0,1,3,8,1403,25.0,22.714285714285715,4.857142857142857,22621.285714285714,377.02142857142854,0.005702066999287242,Team Penske,1,Accident
2021,4184,William Byron,36,1,12,20,11,8,25,425,9200,8.722222222222221,13.63888888888889,6.611111111111111,9729.805555555555,162.1634259259259,0.04619565217391304,Hendrick Motorsports,5,Accident
2021,4191,Kaz Grala,3,0,0,1,0,1,3,10,556,38.666666666666664,23.0,0.0,0.0,0.0,0.017985611510791366,Kaulig Racing,1,DVP
2021,4200,Scott Heckert,3,0,0,0,0,0,3,0,271,32.666666666666664,28.333333333333332,0.0,46505.333333333336,775.088888888889,0.0,Live Fast Motorsports,0,None
2021,4205,Stewart Friesen,1,0,0,0,0,0,0,0,253,32.0,23.0,1.0,0.0,0.0,0.0,Spire Motorsports,0,None
2021,4209,Matt Mills,1,0,0,0,0,0,0,0,267,39.0,38.0,12.0,0.0,0.0,0.0,B.J. McLeod Motorsports,0,None
2021,4211,James Davison,20,0,0,0,0,0,5,0,4907,34.1,31.25,47.05,16942.05,282.3675,0.0,Rick Ware Racing,2,Accident
2021,4213,Josh Bilicki,36,0,0,1,0,1,7,0,9200,33.69444444444444,31.055555555555557,11.666666666666666,9146.75,152.44583333333333,0.0,Rick Ware Racing,0,Brakes
2021,4217,Harrison Burton,1,0,0,0,0,0,1,0,191,39.0,20.0,0.0,1666.0,27.766666666666666,0.0,Gaunt Brothers Racing,0,None
2021,4224,Noah Gragson,1,0,1,1,0,0,1,0,200,0.0,0.0,0.0,0.0,0.0,0.0,Beard Motorsports,0,None
2021,4228,Chase Briscoe,36,0,0,3,0,3,18,18,9200,22.194444444444443,19.63888888888889,9.11111111111111,12678.583333333334,211.30972222222223,0.001956521739130435,Stewart-Haas Racing,3,Accident
2021,4229,Quin Houff,36,0,0,0,0,0,5,0,9200,34.22222222222222,32.416666666666664,41.80555555555556,7030.111111111111,117.16851851851852,0.0,StarCom Racing,6,Accident
2021,4232,Chad Finchum,2,0,0,0,0,0,0,0,567,35.0,36.5,181.5,0.0,0.0,0.0,Motorsports Business Management,0,Rear End
2021,4238,Chris Windom,1,0,0,0,0,0,0,0,253,36.0,33.0,191.0,0.0,0.0,0.0,Rick Ware Racing,0,Engine
2021,4257,Bayley Currey,1,0,0,0,0,0,0,0,260,33.0,32.0,7.0,0.0,0.0,0.0,Rick Ware Racing,0,None
2021,4301,Anthony Alfredo,36,0,0,1,0,1,10,5,9200,29.083333333333332,27.5,31.77777777777778,7462.222222222223,124.37037037037038,0.0005434782608695652,Front Row Motorsports,6,Accident
2021,4329,Mike Marlar,1,0,0,0,0,0,0,0,253,38.0,31.0,9.0,0.0,0.0,0.0,Motorsports Business Management,1,Accident
2021,4360,RC Enerson,1,0,0,0,0,0,0,0,90,37.0,34.0,2.0,0.0,0.0,0.0,Rick Ware Racing,0,None
2021,4380,Shane Golobic,1,0,0,0,0,0,0,0,253,35.0,37.0,214.0,0.0,0.0,0.0,Live Fast Motorsports,1,Accident
2021,4389,Kyle Tilley,3,0,0,0,0,0,1,0,206,34.0,32.0,1.0,69132.66666666667,1152.2111111111112,0.0,Live Fast Motorsports,0,None
2021,4398,Ryan Eversley,1,0,0,0,0,0,0,0,62,31.0,39.0,35.0,0.0,0.0,0.0,Rick Ware Racing,0,Rear Gear
2021,4413,Joey Hand,1,0,0,0,0,0,1,0,109,36.0,27.0,0.0,34054.0,567.5666666666667,0.0,Rick Ware Racing,0,None
2022,34,Justin Allgaier,2,0,0,0,0,0,0,0,438,29.0,33.0,89.0,0.0,0.0,0.0,Beard Motorsports,1,Accident
2022,40,Aric Almirola,36,0,2,7,2,5,26,81,9483,19.444444444444443,17.805555555555557,10.166666666666666,10677.972222222223,177.9662037037037,0.008541600759253401,Stewart-Haas Racing,3,Accident
2022,243,Greg Biffle,5,0,0,0,0,0,1,1,1388,32.6,32.4,120.8,3926.0,65.43333333333334,0.0007204610951008645,NY Racing Team,0,Fuel Pump
2022,453,Kurt Busch,20,1,5,8,4,3,13,182,5273,14.95,16.9,20.9,15317.7,255.29500000000002,0.034515456097098426,23XI Racing,4,Accident
2022,454,Kyle Busch,36,1,8,17,7,9,27,627,9483,14.055555555555555,16.72222222222222,27.88888888888889,10699.416666666666,178.3236111111111,0.06611831698829485,Joe Gibbs Racing,4,Accident
2022,1361,Denny Hamlin,36,2,10,16,8,6,26,624,9483,13.083333333333334,15.527777777777779,14.027777777777779,7719.777777777777,128.66296296296295,0.06580196140461879,Joe Gibbs Racing,3,Accident
2022,1416,Kevin Harvick,36,2,9,17,7,8,28,119,9483,17.5,14.333333333333334,15.027777777777779,6795.166666666667,113.25277777777778,0.012548771485816724,Stewart-Haas Racing,5,Accident
2022,1816,Brad Keselowski,36,0,1,6,1,5,22,224,9483,18.916666666666668,19.166666666666668,14.805555555555555,5716.0,95.26666666666667,0.023621216914478542,RFK Racing,2,Accident
2022,2674,David Ragan,4,0,0,2,0,2,3,0,874,34.75,14.75,0.5,4727.5,78.79166666666667,0.0,Rick Ware Racing,0,None
2022,2883,Boris Said,1,0,0,0,0,0,1,0,69,37.0,26.0,0.0,15798.0,263.3,0.0,Motorsports Business Management,0,None
2022,3368,Martin Truex Jr,36,0,4,15,4,11,29,572,9483,15.25,14.944444444444445,14.63888888888889,8336.75,138.94583333333333,0.06031846462090056,Joe Gibbs Racing,3,Accident
2022,3669,JJ Yeley,20,0,1,1,0,0,1,2,5831,31.15,28.45,21.45,0.0,0.0,0.0003429943405933802,Rick Ware Racing,2,Accident
2022,3774,AJ Allmendinger,18,0,3,8,3,5,12,30,4736,19.444444444444443,15.38888888888889,4.944444444444445,7254.0,120.9,0.00633445945945946,Kaulig Racing,0,Brakes
2022,3808,Landon Cassill,17,0,1,1,1,0,5,2,5216,31.941176470588236,24.058823529411764,18.941176470588236,4134.35294117647,68.90588235294118,0.0003834355828220859,Spire Motorsports,3,Accident
2022,3816,Andy Lally,1,0,0,0,0,0,0,0,69,39.0,39.0,50.0,0.0,0.0,0.0,Live Fast Motorsports,0,Suspension
2022,3823,Jacques Villeneuve,1,0,0,0,0,0,0,0,201,40.0,22.0,3.0,0.0,0.0,0.0,Team Hezeberg,0,None
2022,3832,Michael McDowell,36,0,2,12,2,10,24,67,9483,17.02777777777778,16.694444444444443,2.861111111111111,7840.861111111111,130.68101851851853,0.007065274702098492,Front Row Motorsports,1,Electrical
2022,3859,Joey Logano,36,4,11,17,7,6,26,784,9483,10.416666666666666,13.472222222222221,5.277777777777778,10957.333333333334,182.62222222222223,0.0826742592006749,Team Penske,2,Accident
2022,3873,Austin Dillon,36,1,5,11,4,6,23,24,9483,18.944444444444443,16.52777777777778,23.833333333333332,6352.694444444444,105.87824074074074,0.002530844669408415,Richard Childress Racing,6,Accident
2022,3888,Ricky Stenhouse Jr,36,0,1,5,1,4,16,77,9483,25.52777777777778,22.77777777777778,27.86111111111111,6448.611111111111,107.47685185185186,0.008119793314351998,JTG Daugherty Racing,7,Accident
2022,3914,Parker Kligerman,1,0,0,0,0,0,1,0,245,36.0,31.0,0.0,5719.0,95.31666666666666,0.0,Rick Ware Racing,0,None
2022,3973,BJ McLeod,29,0,0,1,0,1,4,8,8704,34.241379310344826,29.137931034482758,59.241379310344826,1451.103448275862,24.18505747126437,0.0009191176470588235,Live Fast Motorsports,2,Brakes
2022,3984,Timmy Hill,1,0,1,1,0,0,1,0,201,0.0,0.0,0.0,0.0,0.0,0.0,Motorsports Business Management,0,None
2022,3989,Chris Buescher,35,1,3,10,2,7,22,194,9238,15.8,17.857142857142858,15.485714285714286,6821.428571428572,113.69047619047619,0.02100021649707729,RFK Racing,6,Accident
2022,3990,Kimi Raikkonen,1,0,0,0,0,0,0,0,90,27.0,37.0,46.0,0.0,0.0,0.0,Trackhouse Racing,1,Accident
2022,4001,Ross Chastain,36,2,15,21,13,6,25,692,9483,14.416666666666666,13.25,11.972222222222221,6422.583333333333,107.04305555555555,0.07297268796794264,Trackhouse Racing,4,Accident
2022,4013,Ty Dillon,36,0,0,1,0,1,18,2,9483,26.97222222222222,22.555555555555557,24.194444444444443,8202.555555555555,136.70925925925926,0.00021090372245070126,Legacy Motor Club,5,Accident
2022,4023,Ryan Blaney,36,0,12,17,12,5,28,636,9483,10.11111111111111,13.61111111111111,16.444444444444443,8072.888888888889,134.54814814814816,0.067067383739323,Team Penske,3,Accident
2022,4025,Bubba Wallace,35,1,5,10,4,5,19,150,9216,18.428571428571427,18.285714285714285,19.02857142857143,3441.714285714286,57.36190476190476,0.016276041666666668,23XI Racing,2,Suspension
2022,4030,Kyle Larson,36,3,13,19,10,6,26,635,9483,7.861111111111111,14.083333333333334,20.36111111111111,5590.333333333333,93.17222222222222,0.06696193187809765,Hendrick Motorsports,4,Accident
2022,4045,Alex Bowman,31,1,4,12,3,8,19,137,8149,13.96774193548387,16.677419354838708,30.774193548387096,6331.032258064516,105.51720430107527,0.016811878758129832,Hendrick Motorsports,3,Accident
2022,4059,Erik Jones,36,1,3,13,2,10,23,147,9483,20.916666666666668,16.25,6.916666666666667,7761.472222222223,129.35787037037036,0.015501423600126542,Legacy Motor Club,4,Accident
2022,4062,Chase Elliott,36,5,12,20,7,8,29,857,9483,10.666666666666666,12.472222222222221,18.305555555555557,4736.472222222223,78.9412037037037,0.09037224507012549,Hendrick Motorsports,2,DVP
2022,4065,Tyler Reddick,36,3,10,15,7,5,19,503,9483,9.5,17.555555555555557,29.77777777777778,1576.1944444444443,26.269907407407405,0.05304228619635137,Richard Childress Racing,6,Accident
2022,4070,Ryan Preece,2,0,0,0,0,0,0,0,813,19.5,31.0,199.5,0.0,0.0,0.0,Rick Ware Racing,0,DVP
2022,4092,John H. Nemechek,1,0,0,0,0,0,0,0,267,4.0,27.0,1.0,0.0,0.0,0.0,23XI Racing,0,None
2022,4093,Daniel Hemric,9,0,0,1,0,1,4,0,2183,17.333333333333332,23.333333333333332,30.0,2811.4444444444443,46.85740740740741,0.0,Kaulig Racing,2,Accident
2022,4096,Corey LaJoie,36,0,1,1,1,0,17,31,9483,28.083333333333332,24.27777777777778,42.22222222222222,6484.861111111111,108.08101851851852,0.0032690076979858696,Spire Motorsports,6,Accident
2022,4104,Cole Custer,36,0,0,3,0,3,21,15,9483,18.694444444444443,20.583333333333332,21.944444444444443,9573.305555555555,159.5550925925926,0.0015817779183802593,Stewart-Haas Racing,5,Accident
2022,4106,Josh Williams,3,0,0,0,0,0,2,0,448,37.0,27.0,0.6666666666666666,10911.333333333334,181.85555555555555,0.0,Live Fast Motorsports,0,None
2022,4113,Daniel Suárez,36,1,6,13,5,7,24,280,9483,15.13888888888889,16.5,11.13888888888889,9127.444444444445,152.1240740740741,0.029526521143098176,Trackhouse Racing,3,Accident
2022,4125,Cody Ware,35,0,0,1,0,1,7,1,9371,33.08571428571429,27.771428571428572,22.914285714285715,4045.057142857143,67.41761904761906,0.00010671219720414043,Rick Ware Racing,4,Accident
2022,4133,Austin Hill,1,0,0,0,0,0,1,0,200,31.0,18.0,0.0,25167.0,419.45,0.0,Richard Childress Racing,0,None
2022,4142,Garrett Smithley,6,0,0,0,0,0,2,0,1692,33.5,27.666666666666668,5.0,5508.0,91.8,0.0,Rick Ware Racing,0,None
2022,4153,Christopher Bell,36,3,12,20,9,8,27,573,9483,10.11111111111111,13.805555555555555,18.52777777777778,6275.972222222223,104.59953703703704,0.06042391648212591,Joe Gibbs Racing,3,Accident
2022,4172,Justin Haley,36,0,3,4,3,1,23,44,9483,22.055555555555557,18.36111111111111,8.833333333333334,8749.444444444445,145.82407407407408,0.004639881893915428,Kaulig Racing,1,Electrical
2022,4180,Austin Cindric,36,1,5,9,4,4,25,86,9483,12.61111111111111,16.25,25.13888888888889,8568.472222222223,142.80787037037038,0.009068860065380154,Team Penske,3,Accident
2022,4184,William Byron,36,2,5,11,3,6,28,746,9483,12.5,15.555555555555555,16.805555555555557,8141.833333333333,135.69722222222222,0.07866708847411157,Hendrick Motorsports,6,Accident
2022,4191,Kaz Grala,3,0,0,0,0,0,1,0,683,33.333333333333336,24.666666666666668,6.0,3995.6666666666665,66.59444444444445,0.0,TMT Racing,0,None
2022,4200,Scott Heckert,1,0,0,0,0,0,0,0,110,35.0,33.0,1.0,0.0,0.0,0.0,Live Fast Motorsports,0,None
2022,4213,Josh Bilicki,16,0,0,0,0,0,6,0,3815,32.375,29.0625,54.125,8477.9375,141.29895833333333,0.0,Spire Motorsports,3,Accident
2022,4217,Harrison Burton,36,0,1,2,1,1,18,35,9483,22.11111111111111,22.77777777777778,22.555555555555557,9088.055555555555,151.46759259259258,0.003690815142887272,Wood Brothers Racing,6,Accident
2022,4224,Noah Gragson,18,0,1,1,1,0,8,0,4759,25.0,23.11111111111111,33.888888888888886,7512.055555555556,125.20092592592593,0.0,Kaulig Racing,3,Accident
2022,4228,Chase Briscoe,36,1,6,10,5,4,26,280,9483,13.194444444444445,17.333333333333332,12.666666666666666,12021.888888888889,200.36481481481482,0.029526521143098176,Stewart-Haas Racing,4,Accident
2022,4231,Todd Gilliland,36,0,1,2,1,1,17,11,9483,27.47222222222222,23.166666666666668,6.527777777777778,7531.833333333333,125.53055555555555,0.001159970473478857,Front Row Motorsports,3,Accident
2022,4272,Zane Smith,1,0,0,0,0,0,1,0,245,32.0,17.0,0.0,2989.0,49.81666666666667,0.0,RFK Racing,0,None
2022,4288,Conor Daly,1,0,0,0,0,0,0,0,112,39.0,34.0,3.0,0.0,0.0,0.0,TMT Racing,0,None
2022,4339,Loris Hezemans,5,0,0,0,0,0,0,0,419,35.2,34.8,23.0,0.0,0.0,0.0,Team Hezeberg,0,Rear Gear
2022,4368,Ty Gibbs,15,0,0,1,0,1,9,2,3898,17.0,22.933333333333334,53.4,9046.666666666666,150.77777777777777,0.000513083632632119,23XI Racing,2,Accident
2022,4389,Kyle Tilley,2,0,0,0,0,0,0,0,152,37.0,34.5,38.0,0.0,0.0,0.0,Live Fast Motorsports,0,Steering
2022,4413,Joey Hand,6,0,0,0,0,0,3,2,529,22.5,29.0,7.166666666666667,23228.166666666668,387.1361111111111,0.003780718336483932,Rick Ware Racing,1,Suspension
2022,4447,Daniil Kvyat,3,0,0,0,0,0,0,0,288,35.0,37.0,56.666666666666664,0.0,0.0,0.0,Team Hezeberg,0,Suspension
2022,4448,Mike Rockenfeller,2,0,0,0,0,0,1,0,202,33.5,29.5,0.5,9148.0,152.46666666666667,0.0,Spire Motorsports,0,None
2023,40,Aric Almirola,36,0,2,5,2,3,25,173,9300,18.36111111111111,19.63888888888889,8.972222222222221,8569.083333333334,142.81805555555556,0.018602150537634407,Stewart-Haas Racing,4,Accident
2023,454,Kyle Busch,36,3,10,17,7,7,25,241,9300,13.444444444444445,15.0,20.555555555555557,3511.6666666666665,58.52777777777778,0.025913978494623655,Richard Childress Racing,4,Accident
2023,694,Matt Crafton,1,0,0,0,0,0,0,0,250,24.0,34.0,65.0,0.0,0.0,0.0,Rick Ware Racing,0,Engine
2023,1361,Denny Hamlin,36,3,14,19,11,5,30,998,9300,10.194444444444445,12.36111111111111,8.305555555555555,6989.055555555556,116.48425925925926,0.10731182795698925,Joe Gibbs Racing,3,Accident
2023,1416,Kevin Harvick,36,0,6,14,6,8,29,157,9300,15.527777777777779,14.722222222222221,2.3055555555555554,6944.472222222223,115.7412037037037,0.016881720430107525,Stewart-Haas Racing,1,Accident
2023,1717,Jimmie Johnson,3,0,0,0,0,0,0,0,687,35.666666666666664,35.333333333333336,123.0,0.0,0.0,0.0,Legacy Motor Club,2,Accident
2023,1816,Brad Keselowski,36,0,7,16,7,9,31,341,9300,14.5,14.444444444444445,6.833333333333333,10555.222222222223,175.92037037037036,0.03666666666666667,RFK Racing,2,Accident
2023,2394,Ryan Newman,8,0,0,0,0,0,0,0,2942,31.25,29.875,32.75,0.0,0.0,0.0,Rick Ware Racing,1,Accident
2023,3368,Martin Truex Jr,36,3,9,17,6,8,30,899,9300,11.166666666666666,13.333333333333334,8.722222222222221,10635.083333333334,177.2513888888889,0.09666666666666666,Joe Gibbs Racing,2,Accident
2023,3669,JJ Yeley,26,0,0,1,0,1,7,6,7631,30.615384615384617,26.96153846153846,22.346153846153847,2085.1923076923076,34.753205128205124,0.0007862665443585375,Rick Ware Racing,4,Accident
2023,3774,AJ Allmendinger,36,1,4,7,3,3,20,64,9300,20.194444444444443,19.583333333333332,5.0,6879.5,114.65833333333333,0.006881720430107527,Kaulig Racing,4,Accident
2023,3816,Andy Lally,5,0,0,0,0,0,2,0,469,31.2,30.2,5.4,11306.0,188.43333333333334,0.0,Rick Ware Racing,1,Accident
2023,3832,Michael McDowell,36,1,2,8,1,6,22,97,9300,16.97222222222222,19.02777777777778,4.833333333333333,6579.361111111111,109.65601851851852,0.01043010752688172,Front Row Motorsports,2,Accident
2023,3859,Joey Logano,36,1,11,17,10,6,29,308,9300,11.916666666666666,14.944444444444445,17.194444444444443,7486.527777777777,124.77546296296296,0.033118279569892474,Team Penske,3,Accident
2023,3873,Austin Dillon,36,0,1,7,1,6,20,19,9300,20.055555555555557,21.77777777777778,16.72222222222222,8636.277777777777,143.93796296296296,0.0020430107526881723,Richard Childress Racing,10,Accident
2023,3888,Ricky Stenhouse Jr,36,1,2,9,1,7,25,39,9300,21.833333333333332,17.833333333333332,3.611111111111111,7292.083333333333,121.53472222222221,0.004193548387096774,JTG Daugherty Racing,2,Accident
2023,3973,BJ McLeod,23,0,0,0,0,0,6,2,6654,33.30434782608695,29.52173913043478,42.95652173913044,2333.4347826086955,38.89057971014493,0.00030057108506161706,Live Fast Motorsports,1,Fuel Pump
2023,3978,Grant Enfinger,1,0,0,0,0,0,1,0,110,35.0,26.0,0.0,32444.0,540.7333333333333,0.0,Legacy Motor Club,0,None
2023,3989,Chris Buescher,36,3,9,17,6,8,32,255,9300,14.75,12.13888888888889,2.0833333333333335,7783.472222222223,129.72453703703704,0.027419354838709678,RFK Racing,1,Accident
2023,3990,Kimi Raikkonen,1,0,0,0,0,0,1,0,75,22.0,29.0,0.0,328800.0,5480.0,0.0,Trackhouse Racing,0,None
2023,4001,Ross Chastain,36,2,10,14,8,4,28,640,9300,15.583333333333334,15.0,6.916666666666667,6507.222222222223,108.45370370370371,0.06881720430107527,Trackhouse Racing,3,Accident
2023,4013,Ty Dillon,36,0,0,0,0,0,15,11,9300,31.916666666666668,27.47222222222222,26.916666666666668,6255.722222222223,104.26203703703705,0.0011827956989247312,Spire Motorsports,3,Accident
2023,4023,Ryan Blaney,36,3,8,18,5,10,29,562,9300,12.694444444444445,14.083333333333334,6.666666666666667,7253.944444444444,120.89907407407408,0.06043010752688172,Team Penske,3,Accident
2023,4024,Travis Pastrana,1,0,0,0,0,0,1,2,212,40.0,11.0,0.0,12539.0,208.98333333333332,0.009433962264150943,23XI Racing,0,None
2023,4025,Bubba Wallace,36,0,5,10,5,5,28,285,9300,12.444444444444445,15.88888888888889,3.111111111111111,9948.333333333334,165.80555555555557,0.03064516129032258,23XI Racing,4,Accident
2023,4030,Kyle Larson,36,4,15,18,11,3,25,1127,9300,10.36111111111111,14.63888888888889,10.0,4924.833333333333,82.08055555555555,0.12118279569892473,Hendrick Motorsports,7,Accident
2023,4045,Alex Bowman,33,0,4,10,4,6,26,89,8338,17.242424242424242,17.151515151515152,8.454545454545455,7846.515151515152,130.77525252525254,0.010674022547373471,Hendrick Motorsports,3,Accident
2023,4059,Erik Jones,36,0,1,7,1,6,21,24,9300,23.25,20.416666666666668,5.861111111111111,7124.388888888889,118.7398148148148,0.0025806451612903226,Legacy Motor Club,4,Accident
2023,4061,Jonathan Davenport,1,0,0,0,0,0,0,0,250,21.0,36.0,74.0,0.0,0.0,0.0,Kaulig Racing,1,Accident
2023,4062,Chase Elliott,29,0,7,15,7,8,23,195,7484,17.310344827586206,13.068965517241379,16.482758620689655,4986.0344827586205,83.10057471264368,0.0260555852485302,Hendrick Motorsports,3,Accident
2023,4065,Tyler Reddick,36,2,10,16,8,6,28,470,9300,10.166666666666666,15.666666666666666,7.944444444444445,6084.25,101.40416666666667,0.05053763440860215,23XI Racing,3,Accident
2023,4070,Ryan Preece,36,0,1,2,1,1,20,149,9300,22.944444444444443,20.833333333333332,5.388888888888889,6574.666666666667,109.57777777777778,0.016021505376344086,Stewart-Haas Racing,5,Accident
2023,4092,John H. Nemechek,1,0,0,0,0,0,0,0,267,24.0,32.0,49.0,0.0,0.0,0.0,Legacy Motor Club,1,Accident
2023,4096,Corey LaJoie,36,0,2,3,2,1,22,66,9300,24.77777777777778,20.77777777777778,4.361111111111111,9492.583333333334,158.20972222222224,0.0070967741935483875,Spire Motorsports,0,None
2023,4103,Gray Gaulding,1,0,0,0,0,0,0,0,243,35.0,29.0,1.0,0.0,0.0,0.0,Rick Ware Racing,0,None
2023,4104,Cole Custer,6,0,0,0,0,0,3,0,1204,30.0,28.166666666666668,29.833333333333332,10637.666666666666,177.29444444444442,0.0,Rick Ware Racing,1,Accident
2023,4113,Daniel Suárez,36,0,3,10,3,7,28,48,9300,16.555555555555557,19.0,25.27777777777778,10348.25,172.47083333333333,0.005161290322580645,Trackhouse Racing,4,Accident
2023,4123,Josh Berry,10,0,1,3,1,2,6,13,2823,27.0,20.7,16.2,4122.4,68.70666666666666,0.004605030109812256,Hendrick Motorsports,1,Accident
2023,4125,Cody Ware,7,0,0,0,0,0,2,1,1735,30.285714285714285,27.714285714285715,4.285714285714286,4608.714285714285,76.81190476190476,0.0005763688760806917,Rick Ware Racing,0,None
2023,4133,Austin Hill,6,0,1,1,0,0,4,0,1065,25.333333333333332,21.666666666666668,15.833333333333334,6534.833333333333,108.91388888888888,0.0,Beard Motorsports,0,DVP
2023,4144,Brennan Poole,7,0,0,0,0,0,0,0,1880,33.285714285714285,32.714285714285715,93.71428571428571,0.0,0.0,0.0,Rick Ware Racing,2,Accident
2023,4153,Christopher Bell,36,2,10,19,8,9,29,599,9300,9.61111111111111,12.944444444444445,12.0,5407.194444444444,90.11990740740741,0.06440860215053763,Joe Gibbs Racing,4,Accident
2023,4172,Justin Haley,36,0,1,6,1,5,21,24,9300,24.36111111111111,21.0,7.638888888888889,6104.388888888889,101.7398148148148,0.0025806451612903226,Kaulig Racing,3,Accident
2023,4180,Austin Cindric,36,0,1,5,1,4,20,33,9300,18.305555555555557,21.63888888888889,4.527777777777778,12456.944444444445,207.61574074074076,0.0035483870967741938,Team Penske,4,Accident
2023,4184,William Byron,36,6,15,21,9,6,30,1016,9300,10.88888888888889,10.972222222222221,6.555555555555555,5191.5,86.525,0.109247311827957,Hendrick Motorsports,2,Accident
2023,4204,Sheldon Creed,1,0,0,0,0,0,0,0,268,34.0,29.0,2.0,0.0,0.0,0.0,Live Fast Motorsports,0,None
