race_season,team_name,actual_wins,expected_wins,model_type,model_id,win_diff,performance_diff,over_under
2018,Rick Ware Racing,0,0.03243073983297301,negbin,negbin_20250312_1325,-0.03243073983297301,-0.03243073983297301,Under
2024,Beard Motorsports,0,0.034611569773509515,negbin,negbin_20250312_1325,-0.034611569773509515,-0.034611569773509515,Under
2017,GO FAS Racing,0,0.034640258578742325,negbin,negbin_20250312_1325,-0.034640258578742325,-0.034640258578742325,Under
2018,Premium Motorsports,0,0.03597709620878314,negbin,negbin_20250312_1325,-0.03597709620878314,-0.03597709620878314,Under
2015,BK Racing,0,0.03901690141525,negbin,negbin_20250312_1325,-0.03901690141525,-0.03901690141525,Under
2023,Wood Brothers Racing,0,0.039311358831532785,negbin,negbin_20250312_1325,-0.039311358831532785,-0.039311358831532785,Under
2020,Germain Racing,0,0.040237166220130925,negbin,negbin_20250312_1325,-0.040237166220130925,-0.040237166220130925,Under
2016,Germain Racing,0,0.040728254742986574,negbin,negbin_20250312_1325,-0.040728254742986574,-0.040728254742986574,Under
2022,Front Row Motorsports,0,0.040735821014363044,negbin,negbin_20250312_1325,-0.040735821014363044,-0.040735821014363044,Under
2015,Richard Petty Motorsports,0,0.041456430884327676,negbin,negbin_20250312_1325,-0.041456430884327676,-0.041456430884327676,Under
2018,Leavine Family Racing,0,0.041608750669556674,negbin,negbin_20250312_1325,-0.041608750669556674,-0.041608750669556674,Under
2016,Richard Petty Motorsports,0,0.041856610621351015,negbin,negbin_20250312_1325,-0.041856610621351015,-0.041856610621351015,Under
2017,TriStar Motorsports,0,0.04224748775697154,negbin,negbin_20250312_1325,-0.04224748775697154,-0.04224748775697154,Under
2015,JTG Daugherty Racing,0,0.04475940578955125,negbin,negbin_20250312_1325,-0.04475940578955125,-0.04475940578955125,Under
2016,BK Racing,0,0.04494930228965082,negbin,negbin_20250312_1325,-0.04494930228965082,-0.04494930228965082,Under
2014,Germain Racing,0,0.04701734545935532,negbin,negbin_20250312_1325,-0.04701734545935532,-0.04701734545935532,Under
2019,GO FAS Racing,0,0.049573203852174785,negbin,negbin_20250312_1325,-0.049573203852174785,-0.049573203852174785,Under
2015,Germain Racing,0,0.04980819513519882,negbin,negbin_20250312_1325,-0.04980819513519882,-0.04980819513519882,Under
2020,Kaulig Racing,0,0.05274434361572251,negbin,negbin_20250312_1325,-0.05274434361572251,-0.05274434361572251,Under
2015,Michael Waltrip Racing,0,0.062100415309166296,negbin,negbin_20250312_1325,-0.062100415309166296,-0.062100415309166296,Under
2021,Gaunt Brothers Racing,0,0.06399705764494835,negbin,negbin_20250312_1325,-0.06399705764494835,-0.06399705764494835,Under
2014,Rick Ware Racing,0,0.06521037767353471,negbin,negbin_20250312_1325,-0.06521037767353471,-0.06521037767353471,Under
2021,Live Fast Motorsports,0,0.06533706613407222,negbin,negbin_20250312_1325,-0.06533706613407222,-0.06533706613407222,Under
2022,Kaulig Racing,0,0.06562420823795716,negbin,negbin_20250312_1325,-0.06562420823795716,-0.06562420823795716,Under
2015,Front Row Motorsports,0,0.06853610708817173,negbin,negbin_20250312_1325,-0.06853610708817173,-0.06853610708817173,Under
2021,Legacy Motor Club,0,0.07099379744643756,negbin,negbin_20250312_1325,-0.07099379744643756,-0.07099379744643756,Under
2023,Rick Ware Racing,0,0.07125432520148936,negbin,negbin_20250312_1325,-0.07125432520148936,-0.07125432520148936,Under
2017,Leavine Family Racing,0,0.07164912097943613,negbin,negbin_20250312_1325,-0.07164912097943613,-0.07164912097943613,Under
2019,Legacy Motor Club,0,0.07321484065972951,negbin,negbin_20250312_1325,-0.07321484065972951,-0.07321484065972951,Under
2018,Germain Racing,0,0.0757638558481693,negbin,negbin_20250312_1325,-0.0757638558481693,-0.0757638558481693,Under
2018,Legacy Motor Club,0,0.07608817026293882,negbin,negbin_20250312_1325,-0.07608817026293882,-0.07608817026293882,Under
2018,Ricky Benton Racing Enterprises,0,0.07867174964351642,negbin,negbin_20250312_1325,-0.07867174964351642,-0.07867174964351642,Under
2019,Germain Racing,0,0.08187876700915431,negbin,negbin_20250312_1325,-0.08187876700915431,-0.08187876700915431,Under
2023,Spire Motorsports,0,0.08190783507051916,negbin,negbin_20250312_1325,-0.08190783507051916,-0.08190783507051916,Under
2014,Furniture Row Racing,0,0.08490406138739719,negbin,negbin_20250312_1325,-0.08490406138739719,-0.08490406138739719,Under
2020,Leavine Family Racing,0,0.08523871401041871,negbin,negbin_20250312_1325,-0.08523871401041871,-0.08523871401041871,Under
2016,Legacy Motor Club,0,0.09037964284480593,negbin,negbin_20250312_1325,-0.09037964284480593,-0.09037964284480593,Under
2014,Richard Petty Motorsports,0,0.09235414814872411,negbin,negbin_20250312_1325,-0.09235414814872411,-0.09235414814872411,Under
2017,Germain Racing,0,0.09312129521204064,negbin,negbin_20250312_1325,-0.09312129521204064,-0.09312129521204064,Under
2024,Legacy Motor Club,0,0.09367033940894719,negbin,negbin_20250312_1325,-0.09367033940894719,-0.09367033940894719,Under
2020,Legacy Motor Club,0,0.09554622711362992,negbin,negbin_20250312_1325,-0.09554622711362992,-0.09554622711362992,Under
2021,Trackhouse Racing,0,0.10049516598399848,negbin,negbin_20250312_1325,-0.10049516598399848,-0.10049516598399848,Under
